hotspot_cluster,collision_count,center_lat,center_lon,fatal_count,serious_count,slight_count,avg_casualties,total_casualties,avg_speed_limit,pct_dark,pct_wet,pct_rural,avg_danger_score,lat_spread,lon_spread,fatality_rate,serious_rate,risk_score,risk_rank,risk_tier
2031,10,52.975655,-1.104026,0,2,8,1.1,11,29.0,0.0,0.0,0.0,0.0,0.00929999999999609,0.012310000000000043,0.0,0.2,6.01,1772,Low
1260,5,53.73561600000001,-1.594644,0,1,4,1.2,6,30.0,0.0,0.0,0.0,0.0,0.0003799999999998249,0.0011600000000000499,0.0,0.2,6.0,1773,Low
2208,9,51.213993333333335,-0.7959844444444444,0,1,8,1.0,9,28.88888888888889,0.6666666666666666,0.4444444444444444,0.0,1.3333333333333333,0.0057699999999982765,0.010319999999999996,0.0,0.1111111111111111,6.0,1774,Low
776,7,51.45531285714286,-3.1837771428571426,0,1,6,1.1428571428571428,8,37.142857142857146,0.2857142857142857,0.2857142857142857,0.0,0.8571428571428571,0.005319999999997549,0.007470000000000088,0.0,0.14285714285714285,6.0,1775,Low
1195,7,52.406734285714286,-1.88998,0,1,6,1.0,7,28.571428571428573,0.42857142857142855,0.2857142857142857,0.0,0.8571428571428571,0.006769999999995946,0.011419999999999986,0.0,0.14285714285714285,6.0,1776,Low
1323,6,51.335164999999996,-0.07722333333333332,0,1,5,1.0,6,28.333333333333332,0.16666666666666666,0.16666666666666666,0.0,0.5,0.0031499999999979877,0.0015500000000000097,0.0,0.16666666666666666,6.0,1777,Low
2257,9,51.144111111111116,-0.16545444444444446,0,1,8,1.2222222222222223,11,38.888888888888886,0.2222222222222222,0.2222222222222222,0.7777777777777778,1.3333333333333333,0.004829999999998336,0.009319999999999995,0.0,0.1111111111111111,6.0,1778,Low
629,6,54.843536666666665,-1.4704050000000002,0,1,5,1.6666666666666667,10,30.0,0.16666666666666666,0.0,0.3333333333333333,0.5,0.006210000000002935,0.01154999999999995,0.0,0.16666666666666666,6.0,1779,Low
2152,5,51.30999799999999,-0.056015999999999996,0,1,4,1.2,6,30.0,0.0,0.0,0.0,0.0,0.001840000000001396,0.004059999999999994,0.0,0.2,6.0,1780,Low
873,6,52.94968666666667,-1.2311983333333334,0,1,5,1.0,6,26.666666666666668,0.16666666666666666,0.16666666666666666,0.0,0.5,0.006639999999997315,0.009070000000000134,0.0,0.16666666666666666,6.0,1781,Low
2083,8,52.68864375,-2.0256525,0,1,7,1.375,11,30.0,0.25,0.375,0.0,1.125,0.008740000000003079,0.007099999999999884,0.0,0.125,6.0,1782,Low
557,6,53.41928833333333,-1.3099783333333332,0,1,5,1.1666666666666667,7,38.333333333333336,0.16666666666666666,0.16666666666666666,0.0,0.5,0.0013199999999997658,0.01092000000000004,0.0,0.16666666666666666,6.0,1783,Low
759,6,53.44867833333333,-1.2967366666666666,0,1,5,1.1666666666666667,7,28.333333333333332,0.3333333333333333,0.0,0.16666666666666666,0.5,0.006349999999997635,0.007870000000000044,0.0,0.16666666666666666,6.0,1784,Low
420,6,54.965068333333335,-1.7164766666666667,0,1,5,1.0,6,35.0,0.16666666666666666,0.0,0.16666666666666666,0.5,0.002169999999999561,0.005659999999999998,0.0,0.16666666666666666,6.0,1785,Low
1625,6,50.91824666666667,-1.5650166666666667,0,1,5,1.1666666666666667,7,30.0,0.16666666666666666,0.16666666666666666,0.0,0.5,0.0027000000000043656,0.00024000000000001798,0.0,0.16666666666666666,6.0,1786,Low
826,5,51.40493,-1.294534,0,1,4,1.6,8,34.0,0.0,0.0,0.0,0.0,0.002630000000003463,0.007890000000000175,0.0,0.2,6.0,1787,Low
2097,5,51.988099999999996,1.006618,0,0,5,1.4,7,60.0,0.6,0.2,1.0,3.0,0.002169999999999561,0.003089999999999815,0.0,0.0,6.0,1788,Low
441,5,51.49592,-0.619644,0,0,5,1.2,6,56.0,0.2,0.6,1.0,3.0,0.0029899999999969396,0.0007199999999999429,0.0,0.0,6.0,1789,Low
1080,5,54.010760000000005,-1.468188,0,1,4,1.2,6,30.0,0.0,0.0,0.0,0.0,0.006180000000000518,0.0040999999999999925,0.0,0.2,6.0,1790,Low
1386,5,52.339602,-0.16916,0,1,4,1.0,5,32.0,0.0,0.0,0.0,0.0,0.004660000000001219,0.00878000000000001,0.0,0.2,6.0,1791,Low
2328,7,55.81982,-4.2544514285714286,0,1,6,1.5714285714285714,11,30.0,0.2857142857142857,0.42857142857142855,0.0,0.8571428571428571,0.0040300000000002,0.015080000000000204,0.0,0.14285714285714285,6.0,1792,Low
993,3,51.94368333333333,-0.4997433333333334,0,0,3,1.0,3,70.0,0.3333333333333333,0.3333333333333333,1.0,3.0,0.004010000000000957,0.0021399999999999753,0.0,0.0,6.0,1793,Low
1512,7,51.62435285714286,0.41619,0,1,6,1.0,7,28.571428571428573,0.5714285714285714,0.14285714285714285,0.0,0.8571428571428571,0.006909999999997751,0.007519999999999971,0.0,0.14285714285714285,6.0,1794,Low
2000,6,52.672673333333336,0.9495100000000001,0,1,5,1.3333333333333333,8,43.333333333333336,0.16666666666666666,0.0,0.0,0.5,0.005940000000002499,0.012750000000000039,0.0,0.16666666666666666,6.0,1795,Low
1959,6,52.998034999999994,-0.40987666666666667,0,1,5,1.1666666666666667,7,30.0,0.0,0.3333333333333333,0.0,0.5,0.002070000000003347,0.005689999999999973,0.0,0.16666666666666666,6.0,1796,Low
988,7,52.004717142857146,-0.4913857142857143,0,1,6,1.2857142857142858,9,28.571428571428573,0.0,0.42857142857142855,0.0,0.8571428571428571,0.006250000000001421,0.011940000000000006,0.0,0.14285714285714285,6.0,1797,Low
1999,5,52.664806,1.308104,0,1,4,1.0,5,30.0,0.0,0.0,0.0,0.0,0.003980000000005646,0.011149999999999993,0.0,0.2,6.0,1798,Low
846,8,55.801475,-4.3261725,0,1,7,1.125,9,33.75,0.5,0.25,0.375,1.125,0.00204000000000093,0.021580000000000155,0.0,0.125,6.0,1799,Low
2064,5,51.670565999999994,-1.282708,0,1,4,1.0,5,20.0,0.0,0.0,0.0,0.0,0.005200000000002092,0.0039799999999998725,0.0,0.2,6.0,1800,Low
995,455,50.73343874725274,-1.8860937362637362,2,64,389,1.1120879120879121,506,30.263736263736263,0.25274725274725274,0.1956043956043956,0.013186813186813187,0.5868131868131868,0.04205999999999932,0.2025199999999998,0.004395604395604396,0.14505494505494507,5.98,1801,Low
101,649,51.46061272727273,-2.579253050847458,3,79,567,1.0939907550077042,710,24.006163328197225,0.3266563944530046,0.2588597842835131,0.04160246533127889,0.7842835130970724,0.08358000000000487,0.12633000000000028,0.004622496147919877,0.1263482280431433,5.93,1802,Low
1060,55,54.282270363636364,-0.41527163636363634,0,9,46,1.0909090909090908,60,29.818181818181817,0.18181818181818182,0.18181818181818182,0.03636363636363636,0.4909090909090909,0.021599999999999397,0.04121999999999998,0.0,0.16363636363636364,5.92,1803,Low
859,18,53.72631833333333,-0.4509527777777778,0,2,16,1.1666666666666667,21,39.44444444444444,0.2222222222222222,0.2777777777777778,0.5,1.2777777777777777,0.007939999999997838,0.027069999999999983,0.0,0.1111111111111111,5.9,1804,Low
1090,18,51.22936555555555,-2.323672222222222,0,3,15,1.1111111111111112,20,28.333333333333332,0.16666666666666666,0.2222222222222222,0.0,0.4444444444444444,0.015070000000001471,0.023159999999999847,0.0,0.16666666666666666,5.9,1805,Low
1081,27,51.01589851851851,-3.0949922222222224,0,4,23,1.2222222222222223,33,31.11111111111111,0.25925925925925924,0.25925925925925924,0.0,0.7037037037037037,0.015770000000003392,0.0253000000000001,0.0,0.14814814814814814,5.87,1806,Low
675,13,51.444923076923075,-0.9299638461538462,0,2,11,1.0769230769230769,14,29.23076923076923,0.23076923076923078,0.38461538461538464,0.0,0.6153846153846154,0.014780000000001792,0.009909999999999974,0.0,0.15384615384615385,5.85,1807,Low
215,12,51.502630833333335,-0.5467358333333333,0,2,10,1.0,12,28.333333333333332,0.25,0.16666666666666666,0.0,0.4166666666666667,0.007570000000001187,0.020490000000000008,0.0,0.16666666666666666,5.84,1808,Low
1520,22,51.61356181818182,0.5276313636363636,0,4,18,1.1363636363636365,25,30.90909090909091,0.045454545454545456,0.13636363636363635,0.0,0.18181818181818182,0.013249999999999318,0.030509999999999926,0.0,0.18181818181818182,5.83,1809,Low
133,31,52.00073258064516,-0.7296699999999999,0,4,27,1.1612903225806452,36,38.70967741935484,0.3548387096774194,0.1935483870967742,0.0967741935483871,0.967741935483871,0.020640000000000214,0.03429000000000004,0.0,0.12903225806451613,5.82,1810,Low
1610,20,50.895329,-1.3134000000000001,0,2,18,1.15,23,47.0,0.2,0.2,0.6,1.4,0.012509999999998911,0.016189999999999927,0.0,0.1,5.81,1811,Low
303,10,54.889888,-1.456132,0,1,9,1.1,11,46.0,0.3,0.1,0.6,1.4,0.005720000000003722,0.008410000000000029,0.0,0.1,5.81,1812,Low
54,76,54.981945789473684,-1.4339205263157895,0,12,64,1.2894736842105263,98,28.94736842105263,0.21052631578947367,0.17105263157894737,0.05263157894736842,0.5131578947368421,0.04622999999999422,0.031789999999999985,0.0,0.15789473684210525,5.8,1813,Low
1838,9,53.78066777777778,-2.3280777777777777,0,0,9,2.3333333333333335,21,65.55555555555556,0.2222222222222222,0.4444444444444444,1.0,2.888888888888889,0.0043800000000047135,0.00790000000000024,0.0,0.0,5.78,1814,Low
965,31,51.31925451612903,-2.207885806451613,0,5,26,1.032258064516129,32,31.612903225806452,0.1935483870967742,0.16129032258064516,0.03225806451612903,0.45161290322580644,0.01958999999999378,0.026250000000000107,0.0,0.16129032258064516,5.76,1815,Low
1369,8,52.199665,0.15755125,0,1,7,1.125,9,30.0,0.375,0.375,0.0,1.0,0.004459999999994579,0.0038499999999999923,0.0,0.125,5.75,1816,Low
1417,8,53.00867375,-1.4429750000000001,0,0,8,1.125,9,58.75,0.25,0.5,1.0,2.875,0.00772999999999513,0.008969999999999922,0.0,0.0,5.75,1817,Low
312,8,52.5188725,-2.12184875,0,1,7,1.25,10,30.0,0.5,0.25,0.0,1.0,0.007390000000000896,0.012429999999999719,0.0,0.125,5.75,1818,Low
273,15,53.534199333333326,-2.204585333333333,0,2,13,1.0666666666666667,16,28.666666666666668,0.2,0.3333333333333333,0.0,0.8666666666666667,0.014350000000000307,0.018979999999999997,0.0,0.13333333333333333,5.74,1819,Low
641,7,53.70382,-1.8522971428571429,0,1,6,1.4285714285714286,10,27.142857142857142,0.2857142857142857,0.2857142857142857,0.0,0.7142857142857143,0.006909999999997751,0.009529999999999816,0.0,0.14285714285714285,5.72,1820,Low
1187,7,52.39554571428572,-1.964907142857143,0,1,6,1.1428571428571428,8,28.571428571428573,0.2857142857142857,0.2857142857142857,0.0,0.7142857142857143,0.007179999999998188,0.007849999999999913,0.0,0.14285714285714285,5.72,1821,Low
1810,7,51.219519999999996,1.3886171428571428,0,1,6,1.2857142857142858,9,30.0,0.14285714285714285,0.2857142857142857,0.0,0.7142857142857143,0.005140000000004363,0.012450000000000072,0.0,0.14285714285714285,5.72,1822,Low
169,7,52.90486428571428,-2.4852785714285717,0,1,6,1.0,7,30.0,0.14285714285714285,0.2857142857142857,0.0,0.7142857142857143,0.004809999999999093,0.012750000000000039,0.0,0.14285714285714285,5.72,1823,Low
962,7,51.20575714285714,-2.1809214285714282,0,1,6,1.1428571428571428,8,28.571428571428573,0.14285714285714285,0.2857142857142857,0.0,0.7142857142857143,0.007449999999998624,0.014029999999999987,0.0,0.14285714285714285,5.72,1824,Low
1926,7,52.86325,-0.6294357142857143,0,0,7,1.4285714285714286,10,70.0,0.14285714285714285,0.42857142857142855,1.0,2.857142857142857,0.0017500000000012506,0.000320000000000098,0.0,0.0,5.72,1825,Low
1443,7,50.71963,-3.4865228571428575,0,1,6,1.0,7,27.142857142857142,0.14285714285714285,0.2857142857142857,0.0,0.7142857142857143,0.006180000000000518,0.01654,0.0,0.14285714285714285,5.72,1826,Low
202,20,52.987666000000004,-2.1358605,0,3,17,1.25,25,33.0,0.3,0.25,0.0,0.6,0.015109999999999957,0.016350000000000087,0.0,0.15,5.71,1827,Low
145,13,54.91932846153846,-1.4331676923076924,0,2,11,1.3076923076923077,17,37.69230769230769,0.23076923076923078,0.23076923076923078,0.0,0.5384615384615384,0.007449999999998624,0.02424000000000004,0.0,0.15384615384615385,5.7,1828,Low
655,6,53.28950833333334,-3.702386666666667,0,1,5,1.1666666666666667,7,20.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0050600000000002865,0.011460000000000026,0.0,0.16666666666666666,5.67,1829,Low
1434,6,50.68224333333333,-3.2373833333333333,0,1,5,1.0,6,28.333333333333332,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.007390000000000896,0.007710000000000328,0.0,0.16666666666666666,5.67,1830,Low
1444,6,51.074513333333336,-4.033815,0,1,5,1.0,6,30.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.002830000000002997,0.010169999999999568,0.0,0.16666666666666666,5.67,1831,Low
999,12,50.759366666666665,-1.8708216666666668,0,2,10,1.4166666666666667,17,30.833333333333332,0.25,0.08333333333333333,0.0,0.3333333333333333,0.0061900000000036925,0.010549999999999837,0.0,0.16666666666666666,5.67,1832,Low
914,6,53.28489666666667,-2.9463383333333333,0,1,5,1.1666666666666667,7,35.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.008189999999999031,0.008529999999999927,0.0,0.16666666666666666,5.67,1833,Low
1808,6,51.369421666666675,1.1335883333333332,0,1,5,1.1666666666666667,7,23.333333333333332,0.3333333333333333,0.0,0.0,0.3333333333333333,0.006610000000002003,0.00784000000000007,0.0,0.16666666666666666,5.67,1834,Low
241,6,53.532095,-1.3877816666666665,0,1,5,1.1666666666666667,7,28.333333333333332,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.00620999999999583,0.010380000000000056,0.0,0.16666666666666666,5.67,1835,Low
1206,12,52.476235,-2.069850833333333,0,2,10,1.4166666666666667,17,29.166666666666668,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.005040000000001044,0.018460000000000143,0.0,0.16666666666666666,5.67,1836,Low
1308,17,51.360192352941176,0.08716647058823529,0,2,15,1.0588235294117647,18,31.176470588235293,0.29411764705882354,0.4117647058823529,0.058823529411764705,1.0588235294117647,0.014179999999996085,0.013170000000000001,0.0,0.11764705882352941,5.66,1837,Low
1431,27,50.73060148148148,-3.4761740740740743,0,3,24,1.1481481481481481,31,37.03703703703704,0.14814814814814814,0.2962962962962963,0.37037037037037035,1.1481481481481481,0.012299999999996203,0.03887000000000018,0.0,0.1111111111111111,5.64,1838,Low
102,138,51.561809492753625,-1.7769147101449274,1,17,120,1.181159420289855,163,31.52173913043478,0.2608695652173913,0.2246376811594203,0.07246376811594203,0.644927536231884,0.03359999999999985,0.07800999999999991,0.007246376811594203,0.13043478260869565,5.64,1839,Low
536,10,53.544505,-2.450372,0,1,9,1.6,16,45.0,0.6,0.2,0.0,1.3,0.00942999999999472,0.011279999999999735,0.0,0.1,5.61,1840,Low
464,10,53.39859800000001,-2.813363,0,1,9,1.4,14,38.0,0.3,0.1,0.5,1.3,0.003140000000001919,0.017859999999999765,0.0,0.1,5.61,1841,Low
885,15,51.49867133333333,-2.69094,0,2,13,1.1333333333333333,17,36.666666666666664,0.26666666666666666,0.26666666666666666,0.0,0.8,0.012079999999997426,0.012450000000000294,0.0,0.13333333333333333,5.61,1842,Low
2199,5,51.160654,-0.134506,0,0,5,1.0,5,62.0,0.6,0.4,1.0,2.8,0.005160000000003606,0.006720000000000004,0.0,0.0,5.6,1843,Low
288,5,53.396159999999995,-2.508886,0,0,5,1.6,8,70.0,0.2,0.4,0.8,2.8,0.0050600000000002865,0.0030800000000001937,0.0,0.0,5.6,1844,Low
1125,14,53.38666714285715,-2.910272857142857,0,2,12,1.4285714285714286,20,28.571428571428573,0.21428571428571427,0.2857142857142857,0.0,0.6428571428571429,0.009230000000002292,0.013100000000000112,0.0,0.14285714285714285,5.58,1845,Low
1061,23,53.77883913043478,-1.0687417391304348,0,3,20,1.0869565217391304,25,33.04347826086956,0.30434782608695654,0.30434782608695654,0.043478260869565216,0.8260869565217391,0.014499999999998181,0.0226900000000001,0.0,0.13043478260869565,5.58,1846,Low
226,53,51.40461452830189,0.11326264150943395,0,7,46,1.2264150943396226,65,30.754716981132077,0.3018867924528302,0.22641509433962265,0.09433962264150944,0.7924528301886793,0.031159999999999854,0.031979999999999995,0.0,0.1320754716981132,5.58,1847,Low
941,14,50.26261785714286,-5.049544285714285,0,2,12,1.0714285714285714,15,25.714285714285715,0.21428571428571427,0.2857142857142857,0.0,0.6428571428571429,0.010559999999998126,0.01364000000000054,0.0,0.14285714285714285,5.58,1848,Low
969,9,51.309865555555554,-2.226644444444444,0,1,8,1.3333333333333333,12,30.0,0.3333333333333333,0.5555555555555556,0.0,1.1111111111111112,0.010539999999998884,0.005980000000000096,0.0,0.1111111111111111,5.56,1849,Low
2231,31,52.37260193548387,-1.2661403225806451,0,4,27,1.032258064516129,32,29.032258064516128,0.3225806451612903,0.2903225806451613,0.03225806451612903,0.8387096774193549,0.010950000000001125,0.030079999999999885,0.0,0.12903225806451613,5.56,1850,Low
1266,9,53.73533888888889,-1.5554211111111111,0,1,8,1.7777777777777777,16,48.888888888888886,0.2222222222222222,0.0,0.5555555555555556,1.1111111111111112,0.009790000000002408,0.01588999999999996,0.0,0.1111111111111111,5.56,1851,Low
291,9,50.38970333333334,-4.057573333333334,0,1,8,1.1111111111111112,10,30.0,0.6666666666666666,0.3333333333333333,0.0,1.1111111111111112,0.008779999999994459,0.006770000000000387,0.0,0.1111111111111111,5.56,1852,Low
1333,47,51.60482702127659,0.22971999999999998,0,7,40,1.2340425531914894,58,30.21276595744681,0.1702127659574468,0.1276595744680851,0.0851063829787234,0.5319148936170213,0.026899999999997704,0.03952,0.0,0.14893617021276595,5.56,1853,Low
940,17,50.152731764705884,-5.076698235294118,0,2,15,1.0588235294117647,18,26.470588235294116,0.35294117647058826,0.5882352941176471,0.0,1.0,0.008169999999999789,0.020000000000000462,0.0,0.11764705882352941,5.54,1854,Low
74,17,51.59784117647059,-1.8172429411764706,0,2,15,1.1764705882352942,20,33.529411764705884,0.4117647058823529,0.35294117647058826,0.0,1.0,0.00963000000000136,0.01797000000000004,0.0,0.11764705882352941,5.54,1855,Low
2068,45,52.811980444444444,-2.116639333333333,0,6,39,1.0444444444444445,47,30.22222222222222,0.3333333333333333,0.26666666666666666,0.022222222222222223,0.7555555555555555,0.03363000000000227,0.03567000000000009,0.0,0.13333333333333333,5.53,1856,Low
155,16,52.99485875,-2.15818875,0,2,14,1.3125,21,35.0,0.375,0.25,0.125,0.875,0.010190000000001476,0.019260000000000055,0.0,0.125,5.51,1857,Low
477,8,51.5366,0.76052375,0,1,7,1.0,8,30.0,0.375,0.375,0.0,0.875,0.0066899999999989745,0.01824999999999999,0.0,0.125,5.5,1858,Low
875,8,52.93813625,-1.2188375,0,1,7,1.0,8,35.0,0.5,0.25,0.0,0.875,0.0016500000000050363,0.010540000000000216,0.0,0.125,5.5,1859,Low
283,8,53.4730325,-2.72115375,0,1,7,1.0,8,33.75,0.25,0.125,0.375,0.875,0.006240000000005352,0.009890000000000398,0.0,0.125,5.5,1860,Low
2057,8,51.66964875,-1.30068875,0,1,7,1.0,8,25.0,0.375,0.25,0.125,0.875,0.0015199999999992997,0.016710000000000003,0.0,0.125,5.5,1861,Low
486,8,51.79664375,-4.08367,0,1,7,1.5,12,27.5,0.125,0.0,0.75,0.875,0.0016099999999994452,0.0025300000000001432,0.0,0.125,5.5,1862,Low
1765,15,51.31046333333334,0.4224906666666667,0,1,14,1.2666666666666666,19,52.0,0.26666666666666666,0.13333333333333333,1.0,1.7333333333333334,0.005819999999999936,0.01983999999999997,0.0,0.06666666666666667,5.47,1863,Low
706,7,52.989070000000005,-2.2023057142857145,0,1,6,1.4285714285714286,10,30.0,0.2857142857142857,0.2857142857142857,0.0,0.5714285714285714,0.00683000000000078,0.0112899999999998,0.0,0.14285714285714285,5.43,1864,Low
1427,7,51.20596571428571,-4.122991428571429,0,1,6,1.2857142857142858,9,30.0,0.2857142857142857,0.14285714285714285,0.0,0.5714285714285714,0.00612000000000279,0.006829999999999892,0.0,0.14285714285714285,5.43,1865,Low
139,7,53.43328571428572,-2.6997042857142857,0,1,6,1.4285714285714286,10,30.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.003530000000004918,0.01126999999999967,0.0,0.14285714285714285,5.43,1866,Low
1809,7,51.44558,0.26341857142857145,0,1,6,1.0,7,34.285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.002369999999999095,0.008709999999999996,0.0,0.14285714285714285,5.43,1867,Low
103,20,52.542159500000004,-0.2646735,0,2,18,1.5,30,43.5,0.15,0.1,0.65,1.2,0.013100000000001444,0.017230000000000023,0.0,0.1,5.41,1868,Low
2234,10,52.259664,-1.6163370000000001,0,0,10,1.3,13,53.0,0.4,0.5,1.0,2.7,0.0025300000000001432,0.008689999999999864,0.0,0.0,5.41,1869,Low
1486,6,51.876978333333334,0.24832666666666667,0,0,6,1.3333333333333333,8,51.666666666666664,0.5,0.5,1.0,2.6666666666666665,0.003669999999999618,0.004740000000000022,0.0,0.0,5.34,1870,Low
1244,6,53.724336666666666,-1.5186766666666667,0,0,6,3.0,18,70.0,0.16666666666666666,0.3333333333333333,0.8333333333333334,2.6666666666666665,0.003520000000001744,0.00649999999999995,0.0,0.0,5.34,1871,Low
2175,6,51.30947333333333,-0.29914833333333335,0,1,5,1.0,6,28.333333333333332,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0017399999999980764,0.004379999999999995,0.0,0.16666666666666666,5.34,1872,Low
1358,6,51.503155,0.024331666666666668,0,1,5,1.0,6,26.666666666666668,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0034199999999984243,0.004350000000000003,0.0,0.16666666666666666,5.34,1873,Low
1029,6,50.693378333333335,-2.452268333333333,0,0,6,1.3333333333333333,8,60.0,0.16666666666666666,0.3333333333333333,1.0,2.6666666666666665,0.005580000000001917,0.004049999999999887,0.0,0.0,5.34,1874,Low
136,15,52.29159933333334,-0.5997586666666667,0,2,13,1.1333333333333333,17,30.0,0.3333333333333333,0.26666666666666666,0.0,0.6666666666666666,0.00892000000000337,0.00922999999999996,0.0,0.13333333333333333,5.34,1875,Low
866,6,53.797808333333336,-0.37096666666666667,0,0,6,1.0,6,38.333333333333336,0.8333333333333334,0.5,1.0,2.6666666666666665,0.0065700000000035175,0.007290000000000019,0.0,0.0,5.34,1876,Low
2149,21,51.17684047619047,-0.16688380952380952,0,3,18,1.0476190476190477,22,30.0,0.23809523809523808,0.14285714285714285,0.047619047619047616,0.5238095238095238,0.013700000000000045,0.021400000000000002,0.0,0.14285714285714285,5.34,1877,Low
899,6,53.35127,-2.5056366666666667,0,0,6,1.1666666666666667,7,63.333333333333336,0.3333333333333333,0.3333333333333333,1.0,2.6666666666666665,0.005639999999999645,0.014619999999999855,0.0,0.0,5.34,1878,Low
904,9,53.191197777777774,-2.44421,0,1,8,1.3333333333333333,12,30.0,0.4444444444444444,0.3333333333333333,0.0,1.0,0.00910999999999973,0.01393000000000022,0.0,0.1111111111111111,5.34,1879,Low
373,17,52.035934705882354,-0.6900052941176471,0,1,16,1.3529411764705883,23,50.0,0.23529411764705882,0.17647058823529413,0.7058823529411765,1.7647058823529411,0.007109999999997285,0.012890000000000068,0.0,0.058823529411764705,5.3,1880,Low
755,8,52.43187125,-1.5308425,0,1,7,1.125,9,30.0,0.25,0.375,0.0,0.75,0.009270000000000778,0.007630000000000026,0.0,0.125,5.25,1881,Low
1130,8,53.42283,-2.927355,0,1,7,1.0,8,28.75,0.375,0.375,0.0,0.75,0.0052400000000005775,0.005609999999999893,0.0,0.125,5.25,1882,Low
1711,8,51.93449625,-0.25195,0,0,8,1.25,10,60.0,0.125,0.375,1.0,2.625,0.0080600000000004,0.017620000000000025,0.0,0.0,5.25,1883,Low
954,8,50.21346875,-5.3020525,0,1,7,1.25,10,27.5,0.125,0.375,0.0,0.75,0.007570000000001187,0.010609999999999786,0.0,0.125,5.25,1884,Low
1009,13,50.61326923076923,-2.4531146153846155,0,2,11,1.1538461538461537,15,29.23076923076923,0.3076923076923077,0.0,0.0,0.3076923076923077,0.012789999999995416,0.006930000000000103,0.0,0.15384615384615385,5.24,1885,Low
1332,20,51.558221,0.24097149999999998,0,3,17,1.05,21,29.0,0.1,0.15,0.0,0.35,0.006480000000003372,0.025840000000000002,0.0,0.15,5.21,1886,Low
1306,15,51.572659333333334,-0.2960506666666667,0,2,13,1.0,15,25.333333333333332,0.5333333333333333,0.06666666666666667,0.0,0.6,0.008200000000002206,0.012050000000000005,0.0,0.13333333333333333,5.21,1887,Low
18,25,53.538558,-2.5910036,0,3,22,1.04,26,29.2,0.24,0.28,0.16,0.8,0.014330000000001064,0.041609999999999925,0.0,0.12,5.21,1888,Low
1965,5,53.150126,-0.57585,0,0,5,1.4,7,60.0,0.0,0.4,1.0,2.6,0.0014299999999991542,0.010460000000000025,0.0,0.0,5.2,1889,Low
1907,5,52.723222,-1.2533860000000001,0,0,5,1.4,7,54.0,0.4,0.4,1.0,2.6,0.0015900000000002024,0.005749999999999922,0.0,0.0,5.2,1890,Low
760,5,54.902188,-1.559998,0,0,5,1.2,6,46.0,0.4,0.6,1.0,2.6,0.0072800000000015075,0.0027999999999999137,0.0,0.0,5.2,1891,Low
1899,5,53.75137600000001,-2.88395,0,0,5,1.8,9,30.0,0.8,0.6,1.0,2.6,0.0030800000000041905,0.00782000000000016,0.0,0.0,5.2,1892,Low
59,24,51.426618749999996,0.1001325,0,3,21,1.1666666666666667,28,29.583333333333332,0.25,0.2916666666666667,0.0,0.7083333333333334,0.022570000000001755,0.01611,0.0,0.125,5.18,1893,Low
231,7,52.97942857142857,-2.10369,0,1,6,1.1428571428571428,8,30.0,0.0,0.2857142857142857,0.0,0.42857142857142855,0.009599999999998943,0.012599999999999945,0.0,0.14285714285714285,5.15,1894,Low
635,7,51.53251571428571,-2.575911428571428,0,1,6,1.1428571428571428,8,24.285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.42857142857142855,0.004720000000006053,0.011760000000000215,0.0,0.14285714285714285,5.15,1895,Low
1065,7,54.33989571428572,-1.4333785714285714,0,1,6,1.2857142857142858,9,30.0,0.14285714285714285,0.2857142857142857,0.0,0.42857142857142855,0.00473999999999819,0.00383,0.0,0.14285714285714285,5.15,1896,Low
2290,7,50.81388857142857,-0.42466857142857145,0,1,6,1.2857142857142858,9,34.285714285714285,0.0,0.2857142857142857,0.0,0.42857142857142855,0.0037900000000021805,0.017120000000000024,0.0,0.14285714285714285,5.15,1897,Low
261,7,51.427281428571426,-0.3030814285714286,0,1,6,1.0,7,22.857142857142858,0.14285714285714285,0.14285714285714285,0.0,0.42857142857142855,0.00560000000000116,0.012619999999999965,0.0,0.14285714285714285,5.15,1898,Low
397,7,53.57813,-2.09926,0,1,6,1.1428571428571428,8,30.0,0.42857142857142855,0.0,0.0,0.42857142857142855,0.005760000000002208,0.01305999999999985,0.0,0.14285714285714285,5.15,1899,Low
1726,7,51.81539857142857,-0.35469999999999996,0,1,6,1.0,7,30.0,0.14285714285714285,0.0,0.2857142857142857,0.42857142857142855,0.00484000000000151,0.00541999999999998,0.0,0.14285714285714285,5.15,1900,Low
1613,16,50.755029375,-1.6586775,0,2,14,1.125,18,30.0,0.3125,0.3125,0.0,0.6875,0.010439999999995564,0.025060000000000082,0.0,0.125,5.13,1901,Low
